country_id,date,population,country_id_hash
8338,2010-01-01,3352651,81805174
7220,2010-01-01,28614227,30060703
9145,2010-01-01,245453,64742281
4005,2010-01-01,28715022,97660441
6369,2010-01-01,87411012,2524380
7483,2010-01-01,413296,66644440
7872,2010-01-01,24743946,36875289
9480,2010-01-01,13792086,34664177
2658,2010-01-01,12839771,15422656
2050,2015-01-01,33753499,82099438
5181,2015-01-01,2882481,26100560
4586,2015-01-01,39543154,88531968
9350,2015-01-01,51368,10425951
9230,2015-01-01,71746,64265922
9448,2015-01-01,28127721,82060110
5604,2015-01-01,14525,91506655
8745,2015-01-01,89941,4535054
5231,2015-01-01,43257065,40732059
1972,2015-01-01,2878595,93738957
8217,2015-01-01,104257,60617172
7859,2015-01-01,23820236,59491633
5484,2015-01-01,8642421,52291310
2557,2015-01-01,9863480,98711688
3976,2015-01-01,392697,56453427
5160,2015-01-01,1362142,80217975
3421,2015-01-01,157830000,42680327
8963,2015-01-01,278083,68313405
4288,2015-01-01,9700609,79052619
2934,2015-01-01,11248303,80959
1945,2015-01-01,359871,47222930
5854,2015-01-01,10932783,12930379
5017,2015-01-01,63144,85701576
5833,2015-01-01,743274,21650059
8863,2015-01-01,11090085,8178979
2086,2015-01-01,3524324,33289842
6025,2015-01-01,2305171,33681694
5643,2015-01-01,205188205,50976533
8750,2015-01-01,29366,9951496
1038,2015-01-01,421437,27446300
4114,2015-01-01,7309253,77504937
3270,2015-01-01,18718019,68944829
5785,2015-01-01,10727148,81655156
1475,2015-01-01,15417523,52106740
2910,2015-01-01,23012646,10540412
4227,2015-01-01,35732126,72666860
5564,2015-01-01,552166,35433607
1710,2015-01-01,60911,667325
1420,2015-01-01,4819333,26243078
9053,2015-01-01,14140274,97319789
8151,2015-01-01,17870124,39935936
4783,2015-01-01,1393715448,31599265
8433,2015-01-01,47119728,30776375
2225,2015-01-01,730216,90211785
1998,2015-01-01,17695,55168376
5481,2015-01-01,4895242,82479466
9225,2015-01-01,4254815,7094523
5830,2015-01-01,11339894,3314720
5520,2015-01-01,1187280,88666182
9936,2015-01-01,5677796,11777277
8382,2015-01-01,1006259,25239866
1484,2015-01-01,70007,17232522
4632,2015-01-01,10405832,18394308
8990,2015-01-01,16195902,78290769
5730,2015-01-01,97723799,60387048
8331,2015-01-01,6231066,19450374
5493,2015-01-01,1346973,76654775
1933,2015-01-01,3340006,62208073
4556,2015-01-01,1314657,76324049
2855,2015-01-01,1133936,37223699
1077,2015-01-01,102471895,17010357
1812,2015-01-01,3408,12728354
8902,2015-01-01,48816,99789118
2666,2015-01-01,917200,52107209
8325,2015-01-01,5479461,98648627
2491,2015-01-01,63809769,11799999
6137,2015-01-01,257026,15305068
1540,2015-01-01,291787,33477232
9323,2015-01-01,2028517,26015852
1968,2015-01-01,2253133,18307709
6192,2015-01-01,3771132,55512115
2447,2015-01-01,82073226,53674746
1680,2015-01-01,28870939,1084582
5059,2015-01-01,32520,43518251
7791,2015-01-01,10806641,77023562
9550,2015-01-01,55895,58937713
1866,2015-01-01,118980,82422330
1376,2015-01-01,399089,82529388
8106,2015-01-01,167978,86045229
8657,2015-01-01,16001107,20945365
9599,2015-01-01,11625998,95923490
5294,2015-01-01,1788919,9208023
2843,2015-01-01,755031,78027550
6415,2015-01-01,10563757,34054767
1086,2015-01-01,9294505,54768852
7703,2015-01-01,7399838,29510498
9064,2015-01-01,9844246,36662877
7843,2015-01-01,331060,67436522
7159,2015-01-01,1322866505,21648065
3993,2015-01-01,259091970,92838403
7987,2015-01-01,81790841,96306083
3959,2015-01-01,37757813,77675519
7100,2015-01-01,4665760,66414785
3808,2015-01-01,83593,93294090
9089,2015-01-01,8007778,80718860
5288,2015-01-01,60232906,73216586
6674,2015-01-01,2794445,93222457
6552,2015-01-01,127250933,81642360
4363,2015-01-01,9494246,37592621
4450,2015-01-01,17835909,85666628
3754,2015-01-01,46851488,11037852
5939,2015-01-01,116707,54204960
5927,2015-01-01,3908743,59370545
8847,2015-01-01,5914980,49652934
1313,2015-01-01,6787419,28197956
3111,2015-01-01,1991955,18661921
1899,2015-01-01,6398940,49003518
1612,2015-01-01,2118521,34734422
9882,2015-01-01,4612329,41788389
9669,2015-01-01,6192235,64334328
3125,2015-01-01,37355,97262456
9898,2015-01-01,2963765,96392049
7830,2015-01-01,569408,57651871
3497,2015-01-01,24850912,55401267
3592,2015-01-01,16938942,82269717
6262,2015-01-01,31068833,8133617
2701,2015-01-01,435582,6732282
4228,2015-01-01,18112907,67756812
3964,2015-01-01,456579,24357467
8099,2015-01-01,49410,75853003
6596,2015-01-01,383515,50645867
2777,2015-01-01,3946220,42580177
2792,2015-01-01,1293153,48015318
6400,2015-01-01,249545,17842756
9800,2015-01-01,120149897,72918587
8489,2015-01-01,109462,3947657
1367,2015-01-01,3277388,15268947
2641,2015-01-01,36760,8933254
9877,2015-01-01,2964749,16660052
1357,2015-01-01,633966,74713465
6446,2015-01-01,5059,76081666
3324,2015-01-01,34680458,54325268
9850,2015-01-01,26843246,70930221
7797,2015-01-01,51483949,57551901
2703,2015-01-01,2282704,46013951
9288,2015-01-01,11185,30637242
3315,2015-01-01,27610325,86309608
7531,2015-01-01,17041107,69807021
5635,2015-01-01,283032,81836261
1811,2015-01-01,4590590,67448392
6130,2015-01-01,6298598,85492671
1507,2015-01-01,20128124,78601846
4777,2015-01-01,183995785,80293540
7875,2015-01-01,1847,15474886
4718,2015-01-01,25258015,80650558
6127,2015-01-01,2107962,88702694
1019,2015-01-01,51514,35230153
4283,2015-01-01,5190356,69617708
2939,2015-01-01,4191776,64469579
5946,2015-01-01,210969298,30970202
7978,2015-01-01,17794,98058056
2232,2015-01-01,3957099,73261353
6499,2015-01-01,8682174,95471311
8530,2015-01-01,6177950,81581462
2693,2015-01-01,30711863,30489639
1477,2015-01-01,103031365,40403060
7322,2015-01-01,38553146,42556134
4885,2015-01-01,10365435,49672094
7373,2015-01-01,3497335,34938530
3352,2015-01-01,2414573,69253153
6771,2015-01-01,19906079,56605532
6070,2015-01-01,144668389,90064085
7426,2015-01-01,11642959,59404664
9065,2015-01-01,9643,40139165
9260,2015-01-01,175623,33207339
7092,2015-01-01,35020,50826289
3283,2015-01-01,203571,7157750
6251,2015-01-01,33570,58059125
7391,2015-01-01,32749848,54707069
5951,2015-01-01,14356181,51153058
1245,2015-01-01,7519496,18329013
3813,2015-01-01,99240,31415778
2946,2015-01-01,7314773,7402128
7069,2015-01-01,5650018,40195874
9088,2015-01-01,40205,90251611
3625,2015-01-01,5424444,68676821
5516,2015-01-01,2080862,57208980
9888,2015-01-01,612660,70675589
6544,2015-01-01,13763906,52370962
6951,2015-01-01,55876504,42463016
7514,2015-01-01,50994401,90076779
1955,2015-01-01,11194299,84805501
7526,2015-01-01,46431342,12701244
7632,2015-01-01,21336697,65636910
4452,2015-01-01,38171178,47917195
9954,2015-01-01,575475,41352220
9171,2015-01-01,9849349,22103137
9995,2015-01-01,8281732,3737103
9598,2015-01-01,19205178,16185412
1623,2015-01-01,23512136,65066037
8108,2015-01-01,8524063,51328176
5605,2015-01-01,52542823,16834609
3514,2015-01-01,70294397,83708293
8258,2015-01-01,1205813,41526550
3763,2015-01-01,7473229,91215077
4810,2015-01-01,1454,28417856
7376,2015-01-01,106122,41565817
4402,2015-01-01,1460177,16821368
2097,2015-01-01,11557779,54062275
3095,2015-01-01,79646178,24159972
6898,2015-01-01,5766431,16217600
6928,2015-01-01,10877,6838638
3793,2015-01-01,37477356,71743650
8670,2015-01-01,44982564,5644571
3348,2015-01-01,8916899,55092066
8898,2015-01-01,65224364,3662305
8163,2015-01-01,324607776,23866298
8338,2015-01-01,3402818,81805174
7220,2015-01-01,30949417,30060703
9145,2015-01-01,276438,64742281
4005,2015-01-01,30529716,97660441
6369,2015-01-01,92191398,2524380
7483,2015-01-01,491824,66644440
7872,2015-01-01,28516545,36875289
9480,2015-01-01,16248230,34664177
2658,2015-01-01,14154937,15422656
2050,2020-01-01,38972230,82099438
5181,2020-01-01,2866849,26100560
4586,2020-01-01,43451666,88531968
9350,2020-01-01,46189,10425951
9230,2020-01-01,77700,64265922
9448,2020-01-01,33428485,82060110
5604,2020-01-01,15585,91506655
8745,2020-01-01,92664,4535054
5231,2020-01-01,45036032,40732059
1972,2020-01-01,2805608,93738957
8217,2020-01-01,106585,60617172
7859,2020-01-01,25670051,59491633
5484,2020-01-01,8907777,52291310
2557,2020-01-01,10284951,98711688
3976,2020-01-01,406471,56453427
5160,2020-01-01,1477469,80217975
3421,2020-01-01,167420951,42680327
8963,2020-01-01,280693,68313405
4288,2020-01-01,9633740,79052619
2934,2020-01-01,11561717,80959
1945,2020-01-01,394921,47222930
5854,2020-01-01,12643123,12930379
5017,2020-01-01,64031,85701576
5833,2020-01-01,772506,21650059
8863,2020-01-01,11936162,8178979
2086,2020-01-01,3318407,33289842
6025,2020-01-01,2546402,33681694
5643,2020-01-01,213196304,50976533
8750,2020-01-01,30910,9951496
1038,2020-01-01,441725,27446300
4114,2020-01-01,6979175,77504937
3270,2020-01-01,21522626,68944829
5785,2020-01-01,12220227,81655156
1475,2020-01-01,16396860,52106740
2910,2020-01-01,26491087,10540412
4227,2020-01-01,37888705,72666860
5564,2020-01-01,582640,35433607
1710,2020-01-01,67311,667325
1420,2020-01-01,5343020,26243078
9053,2020-01-01,16644701,97319789
8151,2020-01-01,19300315,39935936
4783,2020-01-01,1424929781,31599265
8433,2020-01-01,50930662,30776375
2225,2020-01-01,806166,90211785
1998,2020-01-01,17029,55168376
5481,2020-01-01,5123105,82479466
9225,2020-01-01,4096868,7094523
5830,2020-01-01,11300698,3314720
5520,2020-01-01,1237537,88666182
9936,2020-01-01,5825641,11777277
8382,2020-01-01,1090156,25239866
1484,2020-01-01,71995,17232522
4632,2020-01-01,10999664,18394308
8990,2020-01-01,17588595,78290769
5730,2020-01-01,107465134,60387048
8331,2020-01-01,6292731,19450374
5493,2020-01-01,1596049,76654775
1933,2020-01-01,3555868,62208073
4556,2020-01-01,1329444,76324049
2855,2020-01-01,1180655,37223699
1077,2020-01-01,117190911,17010357
1812,2020-01-01,3747,12728354
8902,2020-01-01,52415,99789118
2666,2020-01-01,920422,52107209
8325,2020-01-01,5529468,98648627
2491,2020-01-01,64480053,11799999
6137,2020-01-01,290969,15305068
1540,2020-01-01,301920,33477232
9323,2020-01-01,2292573,26015852
1968,2020-01-01,2573995,18307709
6192,2020-01-01,3765912,55512115
2447,2020-01-01,83328988,53674746
1680,2020-01-01,32180401,1084582
5059,2020-01-01,32709,43518251
7791,2020-01-01,10512232,77023562
9550,2020-01-01,56026,58937713
1866,2020-01-01,123663,82422330
1376,2020-01-01,395642,82529388
8106,2020-01-01,169231,86045229
8657,2020-01-01,17362718,20945365
9599,2020-01-01,13205153,95923490
5294,2020-01-01,2015828,9208023
2843,2020-01-01,797202,78027550
6415,2020-01-01,11306801,34054767
1086,2020-01-01,10121763,54768852
7703,2020-01-01,7500958,29510498
9064,2020-01-01,9750573,36662877
7843,2020-01-01,366669,67436522
7159,2020-01-01,1396387127,21648065
3993,2020-01-01,271857970,92838403
7987,2020-01-01,87290193,96306083
3959,2020-01-01,42556984,77675519
7100,2020-01-01,4946119,66414785
3808,2020-01-01,84046,93294090
9089,2020-01-01,8757489,80718860
5288,2020-01-01,59500579,73216586
6674,2020-01-01,2820436,93222457
6552,2020-01-01,125244761,81642360
4363,2020-01-01,10928721,37592621
4450,2020-01-01,18979243,85666628
3754,2020-01-01,51985780,11037852
5939,2020-01-01,126463,54204960
5927,2020-01-01,4360444,59370545
8847,2020-01-01,6424874,49652934
1313,2020-01-01,7319399,28197956
3111,2020-01-01,1897052,18661921
1899,2020-01-01,5662923,49003518
1612,2020-01-01,2254100,34734422
9882,2020-01-01,5087584,41788389
9669,2020-01-01,6653942,64334328
3125,2020-01-01,38756,97262456
9898,2020-01-01,2820267,96392049
7830,2020-01-01,630399,57651871
3497,2020-01-01,28225177,55401267
3592,2020-01-01,19377061,82269717
6262,2020-01-01,33199993,8133617
2701,2020-01-01,514438,6732282
4228,2020-01-01,21224040,67756812
3964,2020-01-01,515357,24357467
8099,2020-01-01,43413,75853003
6596,2020-01-01,370391,50645867
2777,2020-01-01,4498604,42580177
2792,2020-01-01,1297828,48015318
6400,2020-01-01,305587,17842756
9800,2020-01-01,125998302,72918587
8489,2020-01-01,112106,3947657
1367,2020-01-01,3084847,15268947
2641,2020-01-01,36922,8933254
9877,2020-01-01,3294335,16660052
1357,2020-01-01,629048,74713465
6446,2020-01-01,4500,76081666
3324,2020-01-01,36688772,54325268
9850,2020-01-01,31178239,70930221
7797,2020-01-01,53423198,57551901
2703,2020-01-01,2489098,46013951
9288,2020-01-01,12315,30637242
3315,2020-01-01,29348627,86309608
7531,2020-01-01,17434557,69807021
5635,2020-01-01,286403,81836261
1811,2020-01-01,5061133,67448392
6130,2020-01-01,6755895,85492671
1507,2020-01-01,24333639,78601846
4777,2020-01-01,208327405,80293540
7875,2020-01-01,1942,15474886
4718,2020-01-01,25867467,80650558
6127,2020-01-01,2111072,88702694
1019,2020-01-01,49587,35230153
4283,2020-01-01,5379839,69617708
2939,2020-01-01,4543399,64469579
5946,2020-01-01,227196741,30970202
7978,2020-01-01,17972,98058056
2232,2020-01-01,4294396,73261353
6499,2020-01-01,9749640,95471311
8530,2020-01-01,6618695,81581462
2693,2020-01-01,33304756,30489639
1477,2020-01-01,112190977,40403060
7322,2020-01-01,38428366,42556134
4885,2020-01-01,10298192,49672094
7373,2020-01-01,3271564,34938530
3352,2020-01-01,2760385,69253153
6771,2020-01-01,19442038,56605532
6070,2020-01-01,145617329,90064085
7426,2020-01-01,13146362,59404664
9065,2020-01-01,10681,40139165
9260,2020-01-01,179237,33207339
7092,2020-01-01,32552,50826289
3283,2020-01-01,214929,7157750
6251,2020-01-01,34007,58059125
7391,2020-01-01,35997107,54707069
5951,2020-01-01,16436119,51153058
1245,2020-01-01,7358005,18329013
3813,2020-01-01,105530,31415778
2946,2020-01-01,8233969,7402128
7069,2020-01-01,5909869,40195874
9088,2020-01-01,43621,90251611
3625,2020-01-01,5456681,68676821
5516,2020-01-01,2117641,57208980
9888,2020-01-01,691191,70675589
6544,2020-01-01,16537016,52370962
6951,2020-01-01,58801927,42463016
7514,2020-01-01,51844690,90076779
1955,2020-01-01,10606227,84805501
7526,2020-01-01,47363807,12701244
7632,2020-01-01,21715079,65636910
4452,2020-01-01,44440486,47917195
9954,2020-01-01,607065,41352220
9171,2020-01-01,10368969,22103137
9995,2020-01-01,8638613,3737103
9598,2020-01-01,20772595,16185412
1623,2020-01-01,23821464,65066037
8108,2020-01-01,9543207,51328176
5605,2020-01-01,61704518,16834609
3514,2020-01-01,71475664,83708293
8258,2020-01-01,1299995,41526550
3763,2020-01-01,8442580,91215077
4810,2020-01-01,1827,28417856
7376,2020-01-01,105254,41565817
4402,2020-01-01,1518147,16821368
2097,2020-01-01,12161723,54062275
3095,2020-01-01,84135428,24159972
6898,2020-01-01,6250438,16217600
6928,2020-01-01,11069,6838638
3793,2020-01-01,44404611,71743650
8670,2020-01-01,43909666,5644571
3348,2020-01-01,9287289,55092066
8898,2020-01-01,67059474,3662305
8163,2020-01-01,335942003,23866298
8338,2020-01-01,3429086,81805174
7220,2020-01-01,33526656,30060703
9145,2020-01-01,311685,64742281
4005,2020-01-01,28490453,97660441
6369,2020-01-01,96648685,2524380
7483,2020-01-01,556048,66644440
7872,2020-01-01,32284046,36875289
9480,2020-01-01,18927715,34664177
2658,2020-01-01,15669666,15422656
